,set_size,average_insert,average_find,time
0,500.0,11.286,11.286,0.0045130252838134766
1,700.0,10.448571428571428,10.448571428571428,0.003961086273193359
2,900.0,12.315555555555555,12.315555555555555,0.008640050888061523
3,1100.0,11.865454545454545,11.865454545454545,0.010123014450073242
4,1300.0,13.633846153846154,13.633846153846154,0.013015031814575195
5,1500.0,12.557333333333334,12.557333333333334,0.015039443969726562
6,1700.0,12.382941176470588,12.382941176470588,0.01938009262084961
7,1900.0,13.104736842105263,13.104736842105263,0.01903223991394043
8,2100.0,13.463333333333333,13.463333333333333,0.023948192596435547
9,2300.0,14.021739130434783,14.021739130434783,0.024037837982177734
10,2500.0,13.3792,13.3792,0.05996274948120117
11,2700.0,13.435925925925925,13.435925925925925,0.01935720443725586
12,2900.0,13.500689655172414,13.500689655172414,0.03293561935424805
13,3100.0,13.389032258064516,13.389032258064516,0.03177070617675781
14,3300.0,14.288484848484849,14.288484848484849,0.03368377685546875
15,3500.0,15.608857142857143,15.608857142857143,0.04770994186401367
16,3700.0,15.406216216216217,15.406216216216217,0.061281442642211914
17,3900.0,14.736153846153845,14.736153846153845,0.06019234657287598
18,4100.0,14.66,14.66,0.08071708679199219
19,4300.0,14.72813953488372,14.72813953488372,0.08287763595581055
20,4500.0,14.778888888888888,14.778888888888888,0.05734753608703613
21,4700.0,15.412127659574468,15.412127659574468,0.06161975860595703
22,4900.0,15.27673469387755,15.27673469387755,0.06590056419372559
23,5100.0,15.64549019607843,15.64549019607843,0.1051778793334961
24,5300.0,14.936792452830188,14.936792452830188,0.0738973617553711
25,5500.0,15.091272727272727,15.091272727272727,0.06560420989990234
26,5700.0,15.21372170556238,15.21372170556238,0.06974077224731445
27,5900.0,14.671864406779662,14.671864406779662,0.09617996215820312
28,6100.0,15.730655737704918,15.730655737704918,0.08574557304382324
29,6300.0,15.003333333333334,15.003333333333334,0.10857963562011719
30,6500.0,15.557538461538462,15.557538461538462,0.11419034004211426
31,6700.0,15.87,15.87,0.12918806076049805
32,6900.0,15.603188405797102,15.603188405797102,0.10185909271240234
33,7100.0,14.90830985915493,14.90830985915493,0.08148074150085449
34,7300.0,14.921643835616438,14.921643835616438,0.12719035148620605
35,7500.0,15.573733333333333,15.573733333333333,0.1032857894897461
36,7700.0,16.346883116883117,16.346883116883117,0.1500413417816162
37,7900.0,16.588607594936708,16.588607594936708,0.18077683448791504
38,8100.0,15.922592592592592,15.922592592592592,0.14765119552612305
39,8300.0,15.5055421686747,15.5055421686747,0.1253063678741455
40,8500.0,16.286,16.286,0.2054615020751953
41,8700.0,15.848505747126437,15.848505747126437,0.14322161674499512
42,8900.0,16.345955056179776,16.345955056179776,0.20479846000671387
43,9100.0,15.59021978021978,15.59021978021978,0.14591622352600098
44,9300.0,17.788172043010753,17.788172043010753,0.18487286567687988
45,9500.0,16.18915789473684,16.18915789473684,0.15513920783996582
46,9700.0,15.921752577319587,15.921752577319587,0.1447756290435791
47,9900.0,17.07838383838384,17.07838383838384,0.20072436332702637
48,10100.0,16.921287128712873,16.921287128712873,0.36351633071899414
49,10300.0,16.445533980582525,16.445533980582525,0.2095193862915039
50,10500.0,16.91790476190476,16.91790476190476,0.2778358459472656
51,10700.0,17.048130841121495,17.048130841121495,0.24852418899536133
52,10900.0,16.159266055045872,16.159266055045872,0.17737030982971191
53,11100.0,17.286666666666665,17.286666666666665,0.18206501007080078
54,11300.0,16.42141592920354,16.42141592920354,0.19882416725158691
55,11500.0,17.552347826086958,17.552347826086958,0.23575091361999512
56,11700.0,18.537777777777777,18.537777777777777,0.2838466167449951
57,11900.0,16.85764705882353,16.85764705882353,0.1662306785583496
58,12100.0,16.896776859504133,16.896776859504133,0.21991777420043945
59,12300.0,16.59162601626016,16.59162601626016,0.17765212059020996
60,12500.0,16.20792,16.20792,0.20421385765075684
